CodMunicipioIbge,codUFibge,SigUF,NomMunicipio,lon,lat,pop
1713700,17,TO,Monte Santo do Tocantins,-48.9908906034,-10.0055914318,2311
1713809,17,TO,Palmeiras do Tocantins,-47.5586835263,-6.6118623346,6830
1713957,17,TO,Muricilândia,-48.606745277,-7.1385192852,3623
1714203,17,TO,Natividade,-47.7272575338,-11.7053573825,9256
1714302,17,TO,Nazaré,-47.6669771825,-6.3725579693,3772
1714880,17,TO,Nova Olinda,-48.42480679,-7.6333149107,12014
1715002,17,TO,Nova Rosalândia,-48.9061807245,-10.5668711393,4348
1715101,17,TO,Novo Acordo,-47.6681483922,-9.9684864657,4450
1715150,17,TO,Novo Alegre,-46.5772973537,-12.9099386744,2332
1715259,17,TO,Novo Jardim,-46.6307872959,-11.8158750501,2768
1715507,17,TO,Oliveira de Fátima,-48.9074015689,-10.7083627091,1124
1715705,17,TO,Palmeirante,-47.934249709,-7.8575613761,6234
1715754,17,TO,Palmeirópolis,-48.4134139552,-13.0398884337,7694
1716109,17,TO,Paraíso do Tocantins,-48.886630084,-10.171220755,52521
1716208,17,TO,Paranã,-47.8840837284,-12.6204814887,10426
1716307,17,TO,Pau d'Arco,-49.363306481,-7.5399983557,4885
1716505,17,TO,Pedro Afonso,-48.1775561127,-8.9644495924,13964
1716604,17,TO,Peixe,-48.5378106263,-12.0297738309,11996
1716653,17,TO,Pequizeiro,-48.9351798669,-8.5933406544,5546
1716703,17,TO,Colméia,-48.7570665857,-8.7293718068,8078
1717008,17,TO,Pindorama do Tocantins,-47.5756877173,-11.1382025847,4414
1717206,17,TO,Piraquê,-48.2937073911,-6.7697770334,3038
1717503,17,TO,Pium,-49.1666580116,-10.4409311179,7830
1717800,17,TO,Ponte Alta do Bom Jesus,-46.4695867924,-12.0878129084,4586
1717909,17,TO,Ponte Alta do Tocantins,-47.5411803583,-10.7406728487,8192
1718006,17,TO,Porto Alegre do Tocantins,-47.0474256004,-11.6072590991,3200
1718204,17,TO,Porto Nacional,-48.4121534584,-10.708569917,53618
1718303,17,TO,Praia Norte,-47.8147317333,-5.3967128774,8563
1718402,17,TO,Presidente Kennedy,-48.5043306701,-8.5299608276,3668
1718451,17,TO,Pugmil,-48.8942204488,-10.4243071562,2746
1718501,17,TO,Recursolândia,-47.238041195,-8.7353604539,4389
1718550,17,TO,Riachinho,-48.141045502,-6.4422113877,4723
1718659,17,TO,Rio da Conceição,-46.8803997046,-11.4049400239,2211
1718709,17,TO,Rio dos Bois,-48.5330479716,-9.3437422387,2879
1718758,17,TO,Rio Sono,-47.8999416391,-9.3477893341,6498
1718808,17,TO,Sampaio,-47.8757924572,-5.3492956165,4876
1718840,17,TO,Sandolândia,-49.9333881543,-12.5416001675,3371
1718865,17,TO,Santa Fé do Araguaia,-48.6939418034,-7.149936385,7678
1718881,17,TO,Santa Maria do Tocantins,-47.7452704192,-8.7749764493,3537
1718899,17,TO,Santa Rita do Tocantins,-48.9092940074,-10.8664553694,2407
1718907,17,TO,Santa Rosa do Tocantins,-48.1199542218,-11.4514039985,4864
1719004,17,TO,Santa Tereza do Tocantins,-47.8062883215,-10.2823615278,2928
1720002,17,TO,Santa Terezinha do Tocantins,-47.684285363,-6.4369976184,2530
1720101,17,TO,São Bento do Tocantins,-47.9193922871,-6.0449992572,5457
1720150,17,TO,São Félix do Tocantins,-46.654980831,-10.173285854,1610
1720200,17,TO,São Miguel do Tocantins,-47.5730023394,-5.5538195288,12445
1720259,17,TO,São Salvador do Tocantins,-48.2320849917,-12.7474334145,3106
1720309,17,TO,São Sebastião do Tocantins,-48.203834149,-5.2589614537,4898
1720499,17,TO,São Valério,-48.2329484334,-11.9730674595,3848
1720655,17,TO,Silvanópolis,-48.1798241355,-11.1498613086,5452
1720804,17,TO,Sítio Novo do Tocantins,-47.6374226505,-5.6047268567,8965
1720853,17,TO,Sucupira,-48.9111262827,-11.9862215109,2007
1720903,17,TO,Taguatinga,-46.4387317009,-12.3961417387,16966
1720937,17,TO,Taipas do Tocantins,-46.9845717959,-12.1928372091,2183
1720978,17,TO,Talismã,-49.0911184339,-12.7875384069,2831
1721000,17,TO,Palmas,-48.3510437082,-10.1632533268,313349
1721109,17,TO,Tocantínia,-48.3758796714,-9.558147734,7688
1721208,17,TO,Tocantinópolis,-47.4274129287,-6.325634376,22820
1721257,17,TO,Tupirama,-48.2066848031,-8.9805695494,1952
1721307,17,TO,Tupiratins,-48.1229957409,-8.395529997,2785
1722081,17,TO,Wanderlândia,-47.95626773,-6.850125517,11783
1722107,17,TO,Xambioá,-48.53160107,-6.41188502,11500
2100055,21,MA,Açailândia,-47.5066645931,-4.9513770002,113783
2100105,21,MA,Afonso Cunha,-43.320869004,-4.1350154769,6631
2100154,21,MA,Água Doce do Maranhão,-42.1155512017,-2.8402782791,12731
2100204,21,MA,Alcântara,-44.4170125373,-2.4032765251,22126
2100303,21,MA,Aldeias Altas,-43.4687348529,-4.6307794952,26979
2100402,21,MA,Altamira do Maranhão,-45.4646758312,-4.1622692669,8250
2100436,21,MA,Alto Alegre do Maranhão,-44.4482474945,-4.207227,28066
2100477,21,MA,Alto Alegre do Pindaré,-45.8420796162,-3.6651703745,31967
2100501,21,MA,Alto Parnaíba,-45.9273440133,-9.1083659322,11233
2100550,21,MA,Amapá do Maranhão,-46.0091799004,-1.6809214951,7047
2100600,21,MA,Amarante do Maranhão,-46.7506375455,-5.5576620002,42017
2100709,21,MA,Anajatuba,-44.6206700278,-3.2575548421,27170
2100808,21,MA,Anapurus,-43.1057925097,-3.6670346623,16054
2100832,21,MA,Apicum-Açu,-45.0766520734,-1.5305915778,17582
2100873,21,MA,Araguanã,-45.6687944761,-2.9491256233,15675
2100907,21,MA,Araioses,-41.8991394499,-2.8892558464,47095
2100956,21,MA,Arame,-46.0136362778,-4.886081505,32825
2101004,21,MA,Arari,-44.7788346547,-3.4591709701,30014
2101103,21,MA,Axixá,-44.0545858091,-2.8377968371,12234
2101202,21,MA,Bacabal,-44.7815559641,-4.2315246298,105094
2101251,21,MA,Bacabeira,-44.3154229866,-2.9858247788,17446
2101301,21,MA,Bacuri,-45.1373489396,-1.7240463185,18726
2101350,21,MA,Bacurituba,-44.7357420062,-2.7108719765,5696
2101400,21,MA,Balsas,-46.0389926733,-7.5311699902,96951
2101509,21,MA,Barão de Grajaú,-43.0264526994,-6.7589552056,19026
2101608,21,MA,Barra do Corda,-45.2390110161,-5.5083395,88895
2101707,21,MA,Barreirinhas,-42.8278025132,-2.7500859488,63891
2101731,21,MA,Belágua,-43.5100616427,-3.1567722275,7586
2101772,21,MA,Bela Vista do Maranhão,-45.2482458782,-3.7377332499,11347
2101806,21,MA,Benedito Leite,-44.559856799,-7.2187997954,5643
2101905,21,MA,Bequimão,-44.7857301569,-2.4620629951,21317
2101939,21,MA,Bernardo do Mearim,-44.7643231035,-4.6302874908,6102
2101970,21,MA,Boa Vista do Gurupi,-46.2987100525,-1.7932961358,8494
2102002,21,MA,Bom Jardim,-45.6018893891,-3.5441609779,42010
2102036,21,MA,Bom Jesus das Selvas,-46.8532412231,-4.4899683531,35095
2102077,21,MA,Bom Lugar,-45.0311078563,-4.3755096015,16578
2102101,21,MA,Brejo,-42.7508478268,-3.679178,36900
2102150,21,MA,Brejo de Areia,-45.5820952718,-4.3306298975,8841
2102200,21,MA,Buriti,-42.9251061778,-3.9455715,28916
2102309,21,MA,Buriti Bravo,-43.8356215415,-5.8352881321,23993
2102325,21,MA,Buriticupu,-46.4514953191,-4.3259477263,73595
2102358,21,MA,Buritirana,-47.0172250932,-5.5889151417,15503
2102374,21,MA,Cachoeira Grande,-44.0596850158,-2.9319210391,9524
2102408,21,MA,Cajapió,-44.6733771646,-2.8828822032,11255
2102507,21,MA,Cajari,-45.007965335,-3.3238688309,19521
2102556,21,MA,Campestre do Maranhão,-47.3676328633,-6.1647166458,14530
2102606,21,MA,Cândido Mendes,-45.7372683656,-1.4538891085,20376
2102705,21,MA,Cantanhede,-44.3818161358,-3.6283643119,22236
2102754,21,MA,Capinzal do Norte,-44.330436252,-4.7212453888,10937
2102804,21,MA,Carolina,-47.4700918028,-7.3307830052,24151
2102903,21,MA,Carutapera,-46.0231508346,-1.200602,24095
2103000,21,MA,Caxias,-43.3585394285,-4.8616749902,166159
2103109,21,MA,Cedral,-44.5307895278,-1.9979159256,10711
2103125,21,MA,Central do Maranhão,-44.8318437025,-2.1913139076,8806
2103158,21,MA,Centro do Guilherme,-46.0399601132,-2.4569850818,13876
2103174,21,MA,Centro Novo do Maranhão,-46.128408955,-2.1442916986,22056
2103208,21,MA,Chapadinha,-43.3611207818,-3.74002452,80705
2103257,21,MA,Cidelândia,-47.7842327757,-5.1774210472,14855
2103307,21,MA,Codó,-43.886080235,-4.4513375001,123368
2103406,21,MA,Coelho Neto,-43.0140136155,-4.2547375001,49804
2103505,21,MA,Colinas,-44.2497802305,-6.0273655202,41443
2103554,21,MA,Conceição do Lago-Açu,-44.9030159052,-3.8411184579,16559
2103604,21,MA,Coroatá,-44.1255992015,-4.128976,65788
2103703,21,MA,Cururupu,-44.867761617,-1.8255207812,32559
2103752,21,MA,Davinópolis,-47.4049963875,-5.5344562161,12923
2103802,21,MA,Dom Pedro,-44.440009911,-5.0384476352,23393
2103901,21,MA,Duque Bacelar,-42.9441802036,-4.1478190971,11451
2104008,21,MA,Esperantinópolis,-44.886068699,-4.8703008975,16971
2104057,21,MA,Estreito,-47.4478829861,-6.5680849802,43097
2104073,21,MA,Feira Nova do Maranhão,-46.687355216,-6.9631355406,8506
2104081,21,MA,Fernando Falcão,-44.9107074022,-6.1549784629,10559
2104099,21,MA,Formosa da Serra Negra,-46.1863570069,-6.4353041056,19425
2104107,21,MA,Fortaleza dos Nogueiras,-46.185557542,-6.9659260875,12662
2104206,21,MA,Fortuna,-44.1606284272,-5.7362241325,17812
2104305,21,MA,Godofredo Viana,-45.7717548081,-1.4098001867,12104
2104404,21,MA,Gonçalves Dias,-44.3059065359,-5.1439555695,17953
2104503,21,MA,Governador Archer,-44.2757565261,-5.0253878239,10931
2104552,21,MA,Governador Edison Lobão,-47.368935839,-5.7474117385,18740
2104602,21,MA,Governador Eugênio Barros,-44.246962646,-5.3224910015,14703
2104628,21,MA,Governador Luiz Rocha,-44.0708873355,-5.4728646849,7878
2104651,21,MA,Governador Newton Bello,-45.674501797,-3.4297047199,10121
2104677,21,MA,Governador Nunes Freire,-45.8814811328,-2.13496236,25502
2104701,21,MA,Graça Aranha,-44.3357912599,-5.4048212131,6261
2104800,21,MA,Grajaú,-46.142395636,-5.8185484313,70692
2104909,21,MA,Guimarães,-44.5977464563,-2.1350771584,11966
2105005,21,MA,Humberto de Campos,-43.4650921443,-2.5912239723,29143
2105104,21,MA,Icatu,-44.0658484686,-2.7748278631,27423
2105153,21,MA,Igarapé do Meio,-45.1833277022,-3.6367085219,14470
2105203,21,MA,Igarapé Grande,-44.8674033459,-4.6608538062,11453
2105302,21,MA,Imperatriz,-47.4798108058,-5.5265240252,259980
2105351,21,MA,Itaipava do Grajaú,-45.7926825035,-5.1445822618,16158
2105401,21,MA,Itapecuru Mirim,-44.3542633904,-3.3990454801,69233
2105427,21,MA,Itinga do Maranhão,-47.5279099638,-4.4550039984,26134
2105450,21,MA,Jatobá,-44.2199147698,-5.8196669368,10464
2105476,21,MA,Jenipapo dos Vieiras,-45.6333791074,-5.3694249264,17123
2105500,21,MA,João Lisboa,-47.4050361498,-5.4536629416,23677
2105609,21,MA,Joselândia,-44.6991525645,-4.9726933289,16228
2105658,21,MA,Junco do Maranhão,-46.0707260732,-1.8746095975,4334
2105708,21,MA,Lago da Pedra,-45.1258913559,-4.564744515,50959
2105807,21,MA,Lago do Junco,-45.0513443921,-4.6076432177,10900
2105906,21,MA,Lago Verde,-44.937635232,-4.0387112953,16369
2105922,21,MA,Lagoa do Mato,-43.5275591166,-6.0452772966,11280
2105948,21,MA,Lago dos Rodrigues,-44.9764423256,-4.6123757769,8841
2105963,21,MA,Lagoa Grande do Maranhão,-45.3906142794,-4.9931237371,11534
2105989,21,MA,Lajeado Novo,-47.0324475171,-6.1916092267,7653
2106003,21,MA,Lima Campos,-44.4693403292,-4.5170459872,11943
2106102,21,MA,Loreto,-45.1392416375,-7.0944541654,12271
2106201,21,MA,Luís Domingues,-45.8953319921,-1.3254602444,7016
2106300,21,MA,Magalhães de Almeida,-42.2015066914,-3.3966676742,20228
2106326,21,MA,Maracaçumé,-45.9586390372,-2.0561645495,21773
2106359,21,MA,Marajá do Sena,-45.4572376526,-4.6203133241,7757
2106375,21,MA,Maranhãozinho,-45.8556114549,-2.2356169921,16754
2106409,21,MA,Mata Roma,-43.1203894236,-3.6190455099,17122
2106508,21,MA,Matinha,-45.0364289401,-3.09840003,23591
2106607,21,MA,Matões,-43.2012082829,-5.5224650194,34099
2106631,21,MA,Matões do Norte,-44.5502445069,-3.6275187802,17316
2106672,21,MA,Milagres do Maranhão,-42.6107528325,-3.5822066414,8502
2106706,21,MA,Mirador,-44.3626097939,-6.3775656954,21045
2106755,21,MA,Miranda do Norte,-44.5842756917,-3.5626447744,29121
2106805,21,MA,Mirinzal,-44.7857559865,-2.0642241916,15059
2106904,21,MA,Monção,-45.2475846706,-3.49393248,33888
2107001,21,MA,Montes Altos,-47.070439508,-5.8285625042,9064
2107100,21,MA,Morros,-44.0445445432,-2.8614789531,19708
2107209,21,MA,Nina Rodrigues,-43.9044847603,-3.4624642894,14826
2107258,21,MA,Nova Colinas,-46.2593252229,-7.1205660036,5469
2107308,21,MA,Nova Iorque,-44.0486267271,-6.7332033058,4682
2107357,21,MA,Nova Olinda do Maranhão,-45.7045360408,-2.7998865441,21228
2107407,21,MA,Olho d'Água das Cunhãs,-45.1195796205,-4.1372759298,19616
2107456,21,MA,Olinda Nova do Maranhão,-45.0032353745,-2.9974776154,14968
2107506,21,MA,Paço do Lumiar,-44.0986923548,-2.528063,125265
2107605,21,MA,Palmeirândia,-44.9044638923,-2.6477742783,19840
2107704,21,MA,Paraibano,-43.9857620488,-6.4318254141,21571
2107803,21,MA,Parnarama,-43.0904013535,-5.6844671764,35108
2107902,21,MA,Passagem Franca,-43.7817452259,-6.1739944256,19253
2108009,21,MA,Pastos Bons,-44.0886025134,-6.6040277321,19693
2108058,21,MA,Paulino Neves,-42.5454239809,-2.7182059898,16295
2108108,21,MA,Paulo Ramos,-45.2399800047,-4.4479567659,21092
2108207,21,MA,Pedreiras,-44.6037348763,-4.5693506881,39153
2108256,21,MA,Pedro do Rosário,-45.3464537341,-2.9681146727,25560
2108306,21,MA,Penalva,-45.1764616888,-3.2932333178,38987
2108405,21,MA,Peri Mirim,-44.8502907001,-2.5730546485,14371
2108454,21,MA,Peritoró,-44.3258535239,-4.3702251177,23530
2108504,21,MA,Pindaré-Mirim,-45.3468679178,-3.6055005749,33186
2108603,21,MA,Pinheiro,-45.0839266013,-2.5227405,84160
2108702,21,MA,Pio XII,-45.1699603887,-3.8875875301,21274
2108801,21,MA,Pirapemas,-44.2282808838,-3.7253290661,18814
2108900,21,MA,Poção de Pedras,-44.9515514003,-4.7500252112,17321
2109007,21,MA,Porto Franco,-47.3821649019,-6.3541818639,24294
2109056,21,MA,Porto Rico do Maranhão,-44.5837478896,-1.8572232148,5936
2109106,21,MA,Presidente Dutra,-44.4929188624,-5.2823742578,48264
2109205,21,MA,Presidente Juscelino,-44.0767794214,-2.9282292461,12939
2109239,21,MA,Presidente Médici,-45.8207086476,-2.3836640465,7124
2109270,21,MA,Presidente Sarney,-45.3713022606,-2.5955305599,19217
2109304,21,MA,Presidente Vargas,-44.0334018673,-3.4020115222,11328
2109403,21,MA,Primeira Cruz,-43.4424433047,-2.510583172,15545
2109452,21,MA,Raposa,-44.1025161642,-2.4150749026,31586
2109502,21,MA,Riachão,-46.6233501429,-7.3645650002,20288
2109551,21,MA,Ribamar Fiquene,-47.3834777871,-5.9338228588,7859
2109601,21,MA,Rosário,-44.2475185953,-2.941543035,43243
2109700,21,MA,Sambaíba,-45.344203198,-7.1383508975,5686
2109759,21,MA,Santa Filomena do Maranhão,-44.5637140401,-5.4997668067,7878
2109809,21,MA,Santa Helena,-45.3051611932,-2.2345325089,42829
2109908,21,MA,Santa Inês,-45.3782724523,-3.65857452,89927
2110005,21,MA,Santa Luzia,-45.6650117249,-3.968391465,73105
2110039,21,MA,Santa Luzia do Paruá,-45.7764615616,-2.5461614748,25487
2110104,21,MA,Santa Quitéria do Maranhão,-42.5628730097,-3.4984849951,25884
2110203,21,MA,Santa Rita,-44.3199480819,-3.1341167657,38732
2110237,21,MA,Santana do Maranhão,-42.4007677572,-3.1130683428,13704
2110278,21,MA,Santo Amaro do Maranhão,-43.2552849422,-2.502721199,16219
2110302,21,MA,Santo Antônio dos Lopes,-44.3614474338,-4.8738195756,14516
2110401,21,MA,São Benedito do Rio Preto,-43.5299918702,-3.3327660037,18769
2110500,21,MA,São Bento,-44.8283451799,-2.6970075,45989
2110609,21,MA,São Bernardo,-42.4230096609,-3.3654365101,28825
2110658,21,MA,São Domingos do Azeitão,-44.6504239103,-6.8044250098,7448
2110708,21,MA,São Domingos do Maranhão,-44.3928792569,-5.5656420002,34391
2110807,21,MA,São Félix de Balsas,-44.8114476615,-7.0846851542,4540
2110856,21,MA,São Francisco do Brejão,-47.3911373986,-5.1302007872,12082
2110906,21,MA,São Francisco do Maranhão,-42.8653217276,-6.2527979167,12226
2111003,21,MA,São João Batista,-44.8117618531,-2.9533329125,20736
2111029,21,MA,São João do Carú,-46.2549254827,-3.5608034069,15768
2111052,21,MA,São João do Paraíso,-47.0506104205,-6.4662222864,11207
2111078,21,MA,São João do Soter,-43.8181817951,-5.1157392644,18746
2111102,21,MA,São João dos Patos,-43.7029101658,-6.4982081521,26063
2111201,21,MA,São José de Ribamar,-44.0575481151,-2.55585852,180345
2111250,21,MA,São José dos Basílios,-44.5824465176,-5.0486872452,7639
2111300,21,MA,São Luís,-44.2979185642,-2.5318859851,1115932
2111409,21,MA,São Luís Gonzaga do Maranhão,-44.6627084964,-4.3739184906,18600
2111508,21,MA,São Mateus do Maranhão,-44.4685628111,-4.0345505101,41750
2111532,21,MA,São Pedro da Água Branca,-48.4236235936,-5.0889109974,12779
2111573,21,MA,São Pedro dos Crentes,-46.5325803474,-6.8285556408,4700
2111607,21,MA,São Raimundo das Mangabeiras,-45.4848314302,-7.0269626572,19090
2111631,21,MA,São Raimundo do Doca Bezerra,-45.0841627903,-5.1031818449,5028
2111672,21,MA,São Roberto,-44.9919011593,-5.0173668824,6856
2111706,21,MA,São Vicente Ferrer,-44.8869045766,-2.8907310644,22452
2111722,21,MA,Satubinha,-45.2336295762,-4.0357354948,14274
2111748,21,MA,Senador Alexandre Costa,-44.0563015064,-5.2610765444,11285
2111763,21,MA,Senador La Rocque,-47.289191424,-5.4418324952,13981
2111789,21,MA,Serrano do Maranhão,-45.1146408497,-1.8526455417,10343
2111805,21,MA,Sítio Novo,-46.6949833407,-5.8706298913,18237
2111904,21,MA,Sucupira do Norte,-44.1886027052,-6.4782844476,10631
2111953,21,MA,Sucupira do Riachão,-43.5458533208,-6.4201084051,5692
2112001,21,MA,Tasso Fragoso,-45.7441235175,-8.4798310179,8642
2112100,21,MA,Timbiras,-43.9384339738,-4.253840505,29241
2112209,21,MA,Timon,-42.8337278989,-5.1006811101,171317
2112233,21,MA,Trizidela do Vale,-44.6106851966,-4.5701268566,22223
2112274,21,MA,Tufilândia,-45.6339164757,-3.6764041184,5868
2112308,21,MA,Tuntum,-44.6490121517,-5.24965554,42242
2112407,21,MA,Turiaçu,-45.3691524172,-1.6690220477,35811
2112456,21,MA,Turilândia,-45.306765312,-2.228833525,26112
2112506,21,MA,Tutóia,-42.2768472077,-2.7635501969,59927
2112605,21,MA,Urbano Santos,-43.4042484724,-3.2084094996,33791
2112704,21,MA,Vargem Grande,-43.9166644902,-3.5418960001,57813
2112803,21,MA,Viana,-45.0013066953,-3.2145625131,52852
2112852,21,MA,Vila Nova dos Martírios,-48.1389264826,-5.1835115192,13800
2112902,21,MA,Vitória do Mearim,-44.8695722406,-3.4820473645,32956
2113009,21,MA,Vitorino Freire,-45.2441851432,-4.2911865001,31520
2114007,21,MA,Zé Doca,-45.6576978606,-3.2754805,52190
2200053,22,PI,Acauã,-41.0836378172,-8.2207866629,7119
2200103,22,PI,Agricolândia,-42.6591831974,-5.7955019354,5123
2200202,22,PI,Água Branca,-42.63513086,-5.8932663379,17525
2200251,22,PI,Alagoinha do Piauí,-40.9346348169,-7.0081752801,7678
2200277,22,PI,Alegrete do Piauí,-40.8578629896,-7.2453494663,4921
2200301,22,PI,Alto Longá,-42.2103219622,-5.2509930114,14371
2200400,22,PI,Altos,-42.4609480356,-5.0365464343,40681
2200459,22,PI,Alvorada do Gurguéia,-43.8630715789,-8.4439590723,5469
2200509,22,PI,Amarante,-42.853692823,-6.2466107722,17609
2200608,22,PI,Angical do Piauí,-42.7438657484,-6.0872416921,6779
2200707,22,PI,Anísio de Abreu,-43.0348533321,-9.1749185309,9994
2200806,22,PI,Antônio Almeida,-44.19653532,-7.219355834,3175
2200905,22,PI,Aroazes,-41.7974533388,-6.1128502563,5819
2200954,22,PI,Aroeiras do Itaim,-41.5632044183,-7.278745465,2551
2201002,22,PI,Arraial,-42.5365666247,-6.6508270275,4713
2201051,22,PI,Assunção do Piauí,-41.0508299965,-5.8649144945,7879
2201101,22,PI,Avelino Lopes,-43.9415101418,-10.1347450128,11361
2201150,22,PI,Baixa Grande do Ribeiro,-45.2128152926,-7.8533519592,11751
2201176,22,PI,Barra d'Alcântara,-42.1050020826,-6.5188730723,3953
2201200,22,PI,Barras,-42.2953398573,-4.2430933543,47298
2201309,22,PI,Barreiras do Piauí,-45.4777877055,-9.9212468267,3356
2201408,22,PI,Barro Duro,-42.5133778221,-5.8123597078,7022
2201507,22,PI,Batalha,-42.075218732,-4.0204123358,26951
2201556,22,PI,Bela Vista do Piauí,-41.871379644,-7.9721853196,4044
2201572,22,PI,Belém do Piauí,-40.9703021907,-7.3701396155,3607
2201606,22,PI,Beneditinos,-42.3706167025,-5.4476028602,10479
2201705,22,PI,Bertolínia,-43.9543877391,-7.6286247631,5512
2201739,22,PI,Betânia do Piauí,-40.7966219288,-8.1456655773,6214
2201770,22,PI,Boa Hora,-42.1252957359,-4.4090096058,6848
2201804,22,PI,Bocaina,-41.3223406827,-6.9548423326,4509
2201903,22,PI,Bom Jesus,-44.3605250848,-9.0709489837,25584
2201919,22,PI,Bom Princípio do Piauí,-41.6452095701,-3.1898586876,5670
2201929,22,PI,Bonfim do Piauí,-42.8796630651,-9.1665605393,5700
2201945,22,PI,Boqueirão do Piauí,-42.1036271347,-4.4858196316,6443
2201960,22,PI,Brasileira,-41.7892596436,-4.1378291077,8364
2201988,22,PI,Brejo do Piauí,-42.8303018098,-8.2070647664,3824
2202000,22,PI,Buriti dos Lopes,-41.8699088471,-3.1727213351,19832
2202026,22,PI,Buriti dos Montes,-41.1018513937,-5.3120667826,8282
2202059,22,PI,Cabeceiras do Piauí,-42.3083160653,-4.4713312938,10671
2202075,22,PI,Cajazeiras do Piauí,-42.3967272946,-6.7941841175,3586
2202083,22,PI,Cajueiro da Praia,-41.3471503622,-2.9292271718,7704
2202091,22,PI,Caldeirão Grande do Piauí,-40.6374189127,-7.3315596518,5786
2202109,22,PI,Campinas do Piauí,-41.880745293,-7.654778128,5628
2202117,22,PI,Campo Alegre do Fidalgo,-41.8320133242,-8.3744803807,5093
2202133,22,PI,Campo Grande do Piauí,-41.0312009604,-7.1359931202,5987
2202174,22,PI,Campo Largo do Piauí,-42.6260410417,-3.8078689392,7342
2202208,22,PI,Campo Maior,-42.1667446047,-4.8291139266,46950
2202251,22,PI,Canavieira,-43.7194280334,-7.6946215595,3938
2202307,22,PI,Canto do Buriti,-42.944021022,-8.1082319197,21326
